[18:33:57|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ================================================================-[ Properties ]
[13:44:43|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.port = [39191]
[13:44:43|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.count.boss.threads = [1]
[13:44:43|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.count.work.threads = [4]
[13:44:43|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.host = [127.0.0.1]
[13:44:43|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.port = [29890]
[13:44:43|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.count.boss.threads = [1]
[13:44:43|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.count.work.threads = [1]
[13:44:43|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load show.byte.buffer = [false]
[13:44:43|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Loaded properties from [jdbc.properties]
[13:44:43|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load driver = [org.postgresql.Driver]
[13:44:43|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load url = [jdbc:postgresql://localhost/pb_java]
[13:44:43|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load username = [postgres]
[13:44:43|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load password = [123456]
[13:44:43|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load maxconnections = [100]
[13:44:43|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load debug = [false]
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] =============================================================-[ Database init ]
[13:44:43|INFO |main                     |ru.pb.global.dao.jdbc.DatabaseFactory          ] Database connection successful.
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ DAO Manager ]
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ DatabaseLoader ]
[13:44:43|INFO |main                     |ru.pb.global.data.holder.ItemHolder            ] load 442  item(s) count.
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ Controllers ]
[13:44:43|INFO |main                     |ru.pb.game.controller.GameServerController     ] Loaded
[13:44:43|INFO |main                     |ru.pb.game.controller.ChannelController        ] Loaded 10 channels
[13:44:43|INFO |main                     |ru.pb.global.controller.PlayerTemplateController] Loaded start player template
[13:44:43|INFO |main                     |ru.pb.global.controller.PlayerTemplateController] Loaded 0 start items
[13:44:43|INFO |main                     |ru.pb.game.controller.GoodsController          ] Loaded 43 goods.
[13:44:43|INFO |main                     |ru.pb.game.controller.GoodsController          ] Loaded 43 used items.
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Thread manager ]
[13:44:43|INFO |main                     |ru.pb.global.utils.concurrent.ThreadPoolManager] ThreadPoolManager: Initialized with 5 scheduler, 5 instant running thread(s).
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Packet handler ]
[13:44:43|INFO |main                     |ru.pb.game.network.client.packets.GamePacketHandler] Loaded 68 client packet prototypes
[13:44:43|INFO |main                     |ru.pb.game.network.battle.packets.BattlePacketHandler] Loaded 1 battle packet prototypes
[13:44:43|INFO |main                     |ru.pb.game.network.auth.objects.AuthObjectHandler] Loaded 2 operations interaction with the auth server
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==============================================================-[ Chat handler ]
[13:44:43|INFO |main                     |ru.pb.game.handler.AdminCommandHandler         ] Load 9 admin commands.
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Library ]
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-dbcp-1.4.jar): 1.4
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-io-2.4.jar): 2.4
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-pool-1.6.jar): 1.6
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-classic-1.0.13.jar): none
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-core-1.0.13.jar): none
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (netty-all-4.0.14.Final.jar): 4.0.14.Final
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (pb-game.jar): none
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-global.jar): Type 'svnversion --help' for usage.
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (postgresql-9.1-901.jdbc4.jar): none
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (slf4j-api-1.7.5.jar): 1.7.5
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ======================================================================-[ null ]
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==========================================================-[ Load information ]
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Loaded in 0 sec(0,000 min)
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 28 mb, max 910 mb.
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 3,11% percent memory.
[13:44:43|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Network ]
[13:44:44|INFO |pool-3-thread-1          |ru.pb.game.network.client.ClientServer         ] Listening to the client connections in [/127.0.0.1:39191]
[13:44:44|INFO |pool-3-thread-2          |ru.pb.game.network.battle.BattleServer         ] Listening to the battle server connections [/127.0.0.1:29890]
[13:44:44|INFO |pool-3-thread-3          |ru.pb.game.network.auth.AuthClient             ] Connecting to /127.0.0.1:9889...
[13:44:44|INFO |nioEventLoopGroup-5-1    |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] connected
[13:44:44|INFO |nioEventLoopGroup-5-1    |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] reading packet: [C] 0x00 CM_REQUEST_AUTH_BATTLE_SERVER
[13:44:44|INFO |PacketProcessor:0        |ru.pb.game.controller.BattleServerController   ] BattleClient [id:1, ip: 127.0.0.1] requested id [40009] successfully registred.
[13:44:44|INFO |PacketProcessor:0        |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] sending packet: [S] 0x01 SM_REQUEST_AUTH_BATTLE_SERVER; capacity: 4; writable: 4
[13:44:44|INFO |nioEventLoopGroup-6-1    |ru.pb.game.network.auth.AuthConnection         ] AuthClient [id:null, ip: 127.0.0.1] connected
[13:44:44|INFO |PacketProcessor:0        |org.omg.CORBA.ObjectHolder                     ] GameServer successfully registered at AuthClient side!
[13:45:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ================================================================-[ Properties ]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Loaded properties from [system.properties]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load auth.server.host = [127.0.0.1]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load auth.server.port = [9889]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.id = [1]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.password = [test]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.host = [127.0.0.1]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.port = [39191]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.count.boss.threads = [1]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.count.work.threads = [4]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.host = [127.0.0.1]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.port = [29890]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.count.boss.threads = [1]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.count.work.threads = [1]
[13:45:50|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load show.byte.buffer = [false]
[13:45:50|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Loaded properties from [jdbc.properties]
[13:45:50|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load driver = [org.postgresql.Driver]
[13:45:50|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load url = [jdbc:postgresql://localhost/pb_java]
[13:45:50|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load username = [postgres]
[13:45:50|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load password = [123456]
[13:45:50|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load maxconnections = [100]
[13:45:50|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load debug = [false]
[13:45:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] =============================================================-[ Database init ]
[13:45:50|INFO |main                     |ru.pb.global.dao.jdbc.DatabaseFactory          ] Database connection successful.
[13:45:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ DAO Manager ]
[13:45:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ DatabaseLoader ]
[13:45:50|INFO |main                     |ru.pb.global.data.holder.ItemHolder            ] load 442  item(s) count.
[13:45:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ Controllers ]
[13:45:50|INFO |main                     |ru.pb.game.controller.GameServerController     ] Loaded
[13:45:50|INFO |main                     |ru.pb.game.controller.ChannelController        ] Loaded 10 channels
[13:45:50|INFO |main                     |ru.pb.global.controller.PlayerTemplateController] Loaded start player template
[13:45:50|INFO |main                     |ru.pb.global.controller.PlayerTemplateController] Loaded 0 start items
[13:45:50|INFO |main                     |ru.pb.game.controller.GoodsController          ] Loaded 43 goods.
[13:45:50|INFO |main                     |ru.pb.game.controller.GoodsController          ] Loaded 43 used items.
[13:45:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Thread manager ]
[13:45:51|INFO |main                     |ru.pb.global.utils.concurrent.ThreadPoolManager] ThreadPoolManager: Initialized with 5 scheduler, 5 instant running thread(s).
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Packet handler ]
[13:45:51|INFO |main                     |ru.pb.game.network.client.packets.GamePacketHandler] Loaded 68 client packet prototypes
[13:45:51|INFO |main                     |ru.pb.game.network.battle.packets.BattlePacketHandler] Loaded 1 battle packet prototypes
[13:45:51|INFO |main                     |ru.pb.game.network.auth.objects.AuthObjectHandler] Loaded 2 operations interaction with the auth server
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==============================================================-[ Chat handler ]
[13:45:51|INFO |main                     |ru.pb.game.handler.AdminCommandHandler         ] Load 9 admin commands.
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Library ]
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-dbcp-1.4.jar): 1.4
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-io-2.4.jar): 2.4
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-pool-1.6.jar): 1.6
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-classic-1.0.13.jar): none
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-core-1.0.13.jar): none
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (netty-all-4.0.14.Final.jar): 4.0.14.Final
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (pb-game.jar): none
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-global.jar): Type 'svnversion --help' for usage.
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (postgresql-9.1-901.jdbc4.jar): none
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (slf4j-api-1.7.5.jar): 1.7.5
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ======================================================================-[ null ]
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==========================================================-[ Load information ]
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Loaded in 0 sec(0,000 min)
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 28 mb, max 910 mb.
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 3,11% percent memory.
[13:45:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Network ]
[13:45:51|INFO |pool-3-thread-1          |ru.pb.game.network.client.ClientServer         ] Listening to the client connections in [/127.0.0.1:39191]
[13:45:51|INFO |pool-3-thread-2          |ru.pb.game.network.battle.BattleServer         ] Listening to the battle server connections [/127.0.0.1:29890]
[13:45:51|INFO |pool-3-thread-3          |ru.pb.game.network.auth.AuthClient             ] Connecting to /127.0.0.1:9889...
[13:45:51|INFO |nioEventLoopGroup-5-1    |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] connected
[13:45:51|INFO |nioEventLoopGroup-5-1    |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] reading packet: [C] 0x00 CM_REQUEST_AUTH_BATTLE_SERVER
[13:45:51|INFO |PacketProcessor:0        |ru.pb.game.controller.BattleServerController   ] BattleClient [id:1, ip: 127.0.0.1] requested id [40009] successfully registred.
[13:45:51|INFO |PacketProcessor:0        |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] sending packet: [S] 0x01 SM_REQUEST_AUTH_BATTLE_SERVER; capacity: 4; writable: 4
[13:45:51|INFO |nioEventLoopGroup-6-1    |ru.pb.game.network.auth.AuthConnection         ] AuthClient [id:null, ip: 127.0.0.1] connected
[13:45:51|INFO |PacketProcessor:0        |org.omg.CORBA.ObjectHolder                     ] GameServer successfully registered at AuthClient side!
[13:45:54|INFO |nioEventLoopGroup-5-1    |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] will be disconnected
[13:45:54|INFO |nioEventLoopGroup-5-1    |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] disconnected
[13:45:54|INFO |nioEventLoopGroup-5-1    |ru.pb.game.controller.BattleServerController   ] Unregister BattleServer id: 40009
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ================================================================-[ Properties ]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Loaded properties from [system.properties]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load auth.server.host = [127.0.0.1]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load auth.server.port = [9889]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.id = [1]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.password = [test]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.host = [127.0.0.1]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.port = [39191]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.count.boss.threads = [1]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.count.work.threads = [4]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.host = [127.0.0.1]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.port = [29890]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.count.boss.threads = [1]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.count.work.threads = [1]
[13:47:37|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load show.byte.buffer = [false]
[13:47:37|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Loaded properties from [jdbc.properties]
[13:47:37|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load driver = [org.postgresql.Driver]
[13:47:37|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load url = [jdbc:postgresql://localhost/pb_java]
[13:47:37|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load username = [postgres]
[13:47:37|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load password = [123456]
[13:47:37|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load maxconnections = [100]
[13:47:37|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load debug = [false]
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] =============================================================-[ Database init ]
[13:47:37|INFO |main                     |ru.pb.global.dao.jdbc.DatabaseFactory          ] Database connection successful.
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ DAO Manager ]
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ DatabaseLoader ]
[13:47:37|INFO |main                     |ru.pb.global.data.holder.ItemHolder            ] load 442  item(s) count.
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ Controllers ]
[13:47:37|INFO |main                     |ru.pb.game.controller.GameServerController     ] Loaded
[13:47:37|INFO |main                     |ru.pb.game.controller.ChannelController        ] Loaded 10 channels
[13:47:37|INFO |main                     |ru.pb.global.controller.PlayerTemplateController] Loaded start player template
[13:47:37|INFO |main                     |ru.pb.global.controller.PlayerTemplateController] Loaded 0 start items
[13:47:37|INFO |main                     |ru.pb.game.controller.GoodsController          ] Loaded 43 goods.
[13:47:37|INFO |main                     |ru.pb.game.controller.GoodsController          ] Loaded 43 used items.
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Thread manager ]
[13:47:37|INFO |main                     |ru.pb.global.utils.concurrent.ThreadPoolManager] ThreadPoolManager: Initialized with 5 scheduler, 5 instant running thread(s).
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Packet handler ]
[13:47:37|INFO |main                     |ru.pb.game.network.client.packets.GamePacketHandler] Loaded 68 client packet prototypes
[13:47:37|INFO |main                     |ru.pb.game.network.battle.packets.BattlePacketHandler] Loaded 1 battle packet prototypes
[13:47:37|INFO |main                     |ru.pb.game.network.auth.objects.AuthObjectHandler] Loaded 2 operations interaction with the auth server
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==============================================================-[ Chat handler ]
[13:47:37|INFO |main                     |ru.pb.game.handler.AdminCommandHandler         ] Load 9 admin commands.
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Library ]
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-dbcp-1.4.jar): 1.4
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-io-2.4.jar): 2.4
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-pool-1.6.jar): 1.6
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-classic-1.0.13.jar): none
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-core-1.0.13.jar): none
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (netty-all-4.0.14.Final.jar): 4.0.14.Final
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-game.jar): Type 'svnversion --help' for usage.
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-global.jar): Type 'svnversion --help' for usage.
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (postgresql-9.1-901.jdbc4.jar): none
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (slf4j-api-1.7.5.jar): 1.7.5
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ======================================================================-[ null ]
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==========================================================-[ Load information ]
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Loaded in 0 sec(0,000 min)
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 28 mb, max 910 mb.
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 3,11% percent memory.
[13:47:37|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Network ]
[13:47:37|INFO |pool-3-thread-1          |ru.pb.game.network.client.ClientServer         ] Listening to the client connections in [/127.0.0.1:39191]
[13:47:37|INFO |pool-3-thread-2          |ru.pb.game.network.battle.BattleServer         ] Listening to the battle server connections [/127.0.0.1:29890]
[13:47:37|INFO |pool-3-thread-3          |ru.pb.game.network.auth.AuthClient             ] Connecting to /127.0.0.1:9889...
[13:47:38|INFO |nioEventLoopGroup-5-1    |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] connected
[13:47:38|INFO |nioEventLoopGroup-5-1    |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] reading packet: [C] 0x00 CM_REQUEST_AUTH_BATTLE_SERVER
[13:47:38|INFO |PacketProcessor:0        |ru.pb.game.controller.BattleServerController   ] BattleClient [id:1, ip: 127.0.0.1] requested id [40009] successfully registred.
[13:47:38|INFO |PacketProcessor:0        |ru.pb.game.network.battle.FromBattleToGameConnection] BattleClient [id:1, ip: 127.0.0.1] sending packet: [S] 0x01 SM_REQUEST_AUTH_BATTLE_SERVER; capacity: 4; writable: 4
[13:47:38|INFO |nioEventLoopGroup-6-1    |ru.pb.game.network.auth.AuthConnection         ] AuthClient [id:null, ip: 127.0.0.1] connected
[13:47:38|INFO |PacketProcessor:0        |org.omg.CORBA.ObjectHolder                     ] GameServer successfully registered at AuthClient side!
[13:49:30|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ================================================================-[ Properties ]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Loaded properties from [system.properties]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load auth.server.host = [127.0.0.1]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load auth.server.port = [9889]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.id = [1]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.password = [test]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.host = [127.0.0.1]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.port = [39191]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.count.boss.threads = [1]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load game.server.count.work.threads = [4]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.host = [127.0.0.1]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.port = [29890]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.count.boss.threads = [1]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load udp.server.count.work.threads = [1]
[13:49:31|INFO |main                     |ru.pb.game.properties.GameServerProperty       ] Load show.byte.buffer = [false]
[13:49:31|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Loaded properties from [jdbc.properties]
[13:49:31|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load driver = [org.postgresql.Driver]
[13:49:31|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load url = [jdbc:postgresql://localhost/pb_java]
[13:49:31|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load username = [postgres]
[13:49:31|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load password = [123456]
[13:49:31|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load maxconnections = [100]
[13:49:31|INFO |main                     |ru.pb.global.properties.DataBaseProperty       ] Load debug = [false]
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] =============================================================-[ Database init ]
[13:49:31|INFO |main                     |ru.pb.global.dao.jdbc.DatabaseFactory          ] Database connection successful.
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ DAO Manager ]
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ DatabaseLoader ]
[13:49:31|INFO |main                     |ru.pb.global.data.holder.ItemHolder            ] load 442  item(s) count.
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ Controllers ]
[13:49:31|INFO |main                     |ru.pb.game.controller.GameServerController     ] Loaded
[13:49:31|INFO |main                     |ru.pb.game.controller.ChannelController        ] Loaded 10 channels
[13:49:31|INFO |main                     |ru.pb.global.controller.PlayerTemplateController] Loaded start player template
[13:49:31|INFO |main                     |ru.pb.global.controller.PlayerTemplateController] Loaded 0 start items
[13:49:31|INFO |main                     |ru.pb.game.controller.GoodsController          ] Loaded 43 goods.
[13:49:31|INFO |main                     |ru.pb.game.controller.GoodsController          ] Loaded 43 used items.
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Thread manager ]
[13:49:31|INFO |main                     |ru.pb.global.utils.concurrent.ThreadPoolManager] ThreadPoolManager: Initialized with 5 scheduler, 5 instant running thread(s).
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Packet handler ]
[13:49:31|INFO |main                     |ru.pb.game.network.client.packets.GamePacketHandler] Loaded 68 client packet prototypes
[13:49:31|INFO |main                     |ru.pb.game.network.battle.packets.BattlePacketHandler] Loaded 1 battle packet prototypes
[13:49:31|INFO |main                     |ru.pb.game.network.auth.objects.AuthObjectHandler] Loaded 2 operations interaction with the auth server
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==============================================================-[ Chat handler ]
[13:49:31|INFO |main                     |ru.pb.game.handler.AdminCommandHandler         ] Load 9 admin commands.
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Library ]
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-dbcp-1.4.jar): 1.4
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-io-2.4.jar): 2.4
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-pool-1.6.jar): 1.6
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-classic-1.0.13.jar): none
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-core-1.0.13.jar): none
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (netty-all-4.0.14.Final.jar): 4.0.14.Final
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-game.jar): Type 'svnversion --help' for usage.
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-global.jar): Type 'svnversion --help' for usage.
[13:49:31|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (postgresql-9.1-901.jdbc4.jar): none
